Year,State,Primary Mode,Etiology,Illnesses,Hospitalizations,Info on Hospitalizations,Deaths,Info on Deaths
2011,Oregon,Food,Norovirus Genogroup II,28,0,28,0,28
2011,Illinois,Food,,5,0,5,0,5
2011,Illinois,Food,Staphylococcus aureus,6,0,6,0,6
2011,Pennsylvania,Food,Bacillus cereus,7,1,7,0,7
2011,Illinois,Food,,7,0,7,0,7
2011,Washington,Food,Other - Chemical/Toxin,3,0,3,0,3
2011,Connecticut,Food,Campylobacter jejuni,3,0,3,0,3
2011,Washington,Food,Norovirus,6,0,6,0,6
2011,Washington,Food,Campylobacter jejuni,4,0,4,0,4
2011,Washington,Food,Norovirus,4,0,4,0,4
2011,Washington,Food,Norovirus,11,0,11,0,11
2011,New York,Food,Norovirus Genogroup II,19,0,19,0,19
2011,Massachusetts,Food,Campylobacter other; Vibrio other; Vibrio cholerae,4,1,4,0,4
2011,Minnesota,Food,Norovirus Genogroup II,7,0,7,0,7
2011,Minnesota,Food,Norovirus Genogroup II,10,0,10,0,10
2011,Arizona,Food,,3,0,3,0,3
2011,Washington,Food,Vibrio parahaemolyticus,2,0,2,0,2
2011,Florida,Food,Salmonella enterica,32,5,32,0,32
2011,Georgia,Food,Salmonella enterica,35,1,35,0,35
2011,New York,Food,Ciguatoxin,3,0,3,0,3
2011,Nevada,Food,Norovirus Genogroup II,8,0,8,0,8
2011,Alabama,Food,Campylobacter jejuni,7,5,7,0,7
2011,Washington,Food,Norovirus,4,0,4,0,4
2011,Florida,Food,Ciguatoxin,3,0,3,0,3
2011,Illinois,Food,Norovirus Genogroup II,14,1,14,0,14
2011,New York,Food,Scombroid toxin,2,0,2,0,2
2011,New York,Food,,5,0,5,0,5
2011,Texas,Food,,2,0,2,0,2
2011,Kansas,Food,,3,0,3,0,3
2011,Rhode Island,Food,,6,0,6,0,6
2011,Illinois,Food,,13,0,13,0,13
2011,Nebraska,Food,,24,,,,
2011,Ohio,Food,,4,0,4,0,4
2011,California,Food,Shigella flexneri,15,1,15,0,15
2011,California,Food,Campylobacter jejuni,15,2,15,0,15
2011,California,Food,Salmonella enterica,6,0,6,0,6
2011,New York,Food,Norovirus Genogroup II,38,0,38,0,38
2011,Illinois,Food,Norovirus Genogroup II,12,0,12,0,12
2011,Illinois,Food,,9,0,9,0,9
2011,Illinois,Food,,9,0,9,0,9
2011,California,Food,Salmonella enterica,21,11,15,0,15
2011,Maryland,Food,Campylobacter jejuni,3,1,3,0,3
2011,Minnesota,Food,Norovirus Genogroup II,8,0,8,0,8
2011,Washington,Food,Other - Chemical/Toxin,3,0,3,0,3
2011,Colorado,Food,,27,0,27,0,27
2011,Colorado,Food,Clostridium perfringens,40,1,40,0,40
2011,Washington,Food,"Escherichia coli, Shiga toxin-producing",3,3,3,0,3
2011,Puerto Rico,Food,,4,0,4,0,4
2011,Indiana,Food,,50,45,,0,
2011,New York,Food,Other - Chemical/Toxin,2,2,2,0,2
2011,Florida,Food,,7,,,,
2011,Illinois,Food,Norovirus Genogroup II,33,2,33,0,33
2011,Mississippi,Food,Salmonella enterica,158,36,157,0,157
2011,Indiana,Food,,4,4,,0,
2011,Indiana,Food,Salmonella enterica,43,0,,0,
2011,Indiana,Food,,4,1,,0,
2011,Indiana,Food,Salmonella enterica,3,,,0,
2011,Indiana,Food,,2,2,,0,
2011,Indiana,Food,,2,1,,0,
2011,Indiana,Food,,2,1,,0,
2011,Indiana,Food,,2,1,,0,
2011,Indiana,Food,,3,,,0,
2011,Indiana,Food,,3,2,,0,
2011,Indiana,Food,,7,3,,0,
2011,Indiana,Food,,2,1,,0,
2011,Indiana,Food,,3,2,,0,
2011,Indiana,Food,,8,1,,0,
2011,Colorado,Food,Norovirus unknown,5,0,5,0,5
2011,Virginia,Food,Campylobacter unknown,8,1,1,0,0
2011,Colorado,Food,Bacillus cereus,23,0,23,0,23
2011,New York,Food,Norovirus Genogroup II,13,0,13,0,13
2011,Colorado,Food,,4,0,4,0,4
2011,Connecticut,Food,Staphylococcus aureus,7,0,7,0,7
2011,Connecticut,Food,,14,0,14,0,14
2011,Minnesota,Food,Norovirus,6,0,6,0,6
2011,Minnesota,Food,Other - Bacterium,10,0,10,0,10
2011,Minnesota,Food,Norovirus Genogroup II,62,0,50,0,62
2011,Minnesota,Food,"Escherichia coli, Enteroaggregative",12,0,12,0,12
2011,Illinois,Food,,20,0,20,0,20
2011,South Carolina,Food,Vibrio parahaemolyticus,3,0,3,0,3
2011,New York,Food,Clostridium perfringens,17,0,17,0,17
2011,New Hampshire,Food,Norovirus Genogroup II,15,0,15,0,15
2011,Pennsylvania,Food,,6,0,6,0,6
2011,New Hampshire,Food,Norovirus Genogroup II,4,0,4,0,4
2011,Ohio,Food,,21,0,21,0,21
2011,Wyoming,Food,Norovirus Genogroup II,20,0,20,0,20
2011,New Mexico,Food,,21,0,21,0,21
2011,Illinois,Food,Norovirus Genogroup II,30,1,28,0,30
2011,California,Food,Norovirus unknown,136,0,0,0,136
2011,California,Food,,18,0,18,0,18
2011,California,Food,Salmonella enterica,18,2,18,0,18
2011,Rhode Island,Food,,48,0,4,0,4
2011,California,Food,Other - Bacterium,22,0,22,0,22
2011,Illinois,Food,Norovirus Genogroup II,11,0,11,0,11
2011,Rhode Island,Food,,22,0,22,0,22
2011,New Mexico,Food,Norovirus,47,0,47,0,47
2011,California,Food,Norovirus unknown,16,0,0,0,0
2011,Michigan,Food,Norovirus Genogroup II,25,0,25,0,25
2011,New York,Food,,15,0,15,0,15
2011,New York,Food,Norovirus Genogroup II,10,0,10,0,10
2011,Arizona,Food,Clostridium perfringens,45,0,9,0,9
2011,Michigan,Food,,100,1,63,0,63
2011,Nevada,Food,Norovirus Genogroup II,4,0,4,0,4
2011,Ohio,Food,,2,0,2,0,2
2011,Minnesota,Food,Norovirus Genogroup II,15,0,15,0,15
2011,Minnesota,Food,Norovirus Genogroup II,7,0,7,0,7
2011,Minnesota,Food,Norovirus Genogroup II,14,0,14,0,14
2011,Iowa,Food,Clostridium perfringens,21,0,21,0,21
2011,Connecticut,Food,Norovirus Genogroup II,7,0,7,0,7
2011,Indiana,Food,,3,,,0,
2011,New Hampshire,Food,,8,0,8,0,8
2011,Ohio,Food,Norovirus Genogroup I,11,0,11,0,11
2011,New York,Food,,11,0,11,0,11
2011,Maryland,Food,Salmonella enterica,9,0,9,0,9
2011,Illinois,Food,Norovirus Genogroup II,6,1,6,0,6
2011,Connecticut,Food,Norovirus Genogroup II,4,0,4,0,4
2011,Ohio,Food,Campylobacter other; Norovirus Genogroup II,3,0,3,0,3
2011,Ohio,Food,,16,0,11,0,11
2011,Massachusetts,Food,Salmonella enterica,4,3,4,0,4
2011,Illinois,Food,Norovirus Genogroup II,17,0,17,0,17
2011,Kansas,Food,,4,0,4,0,4
2011,Kansas,Food,,4,0,4,0,4
2011,Kentucky,Food,Bacillus cereus,45,0,45,0,45
2011,Washington,Food,,10,0,10,0,10
2011,Ohio,Food,,10,0,7,0,7
2011,Washington,Food,Norovirus,18,0,18,0,18
2011,Washington,Food,Norovirus,22,0,22,0,22
2011,Illinois,Food,,11,0,11,0,11
2011,Vermont,Food,Salmonella enterica,6,0,6,0,6
2011,Tennessee,Food,Norovirus Genogroup II,23,0,23,0,23
2011,Tennessee,Food,,17,0,17,0,17
2011,Tennessee,Food,Norovirus Genogroup II,7,0,7,0,7
2011,Minnesota,Food,Norovirus Genogroup II,20,0,20,0,20
2011,Minnesota,Food,Norovirus,18,0,18,0,18
2011,California,Food,Bacillus cereus; Staphylococcus aureus,14,0,14,0,14
2011,California,Food,Norovirus unknown,3,0,3,0,3
2011,California,Food,Norovirus unknown,11,0,11,0,11
2011,California,Food,Norovirus unknown,7,0,7,0,7
2012,Illinois,Food,Norovirus Genogroup II,18,0,18,0,18
2011,Missouri,Food,,35,2,35,0,35
2011,Oregon,Food,Norovirus Genogroup II,10,0,10,0,10
2011,Oregon,Food,Norovirus Genogroup II,8,1,8,0,8
2011,Oregon,Food,Norovirus Genogroup II,9,0,9,0,9
2011,Oregon,Food,Norovirus Genogroup II,9,0,9,0,9
2011,Oregon,Food,Norovirus Genogroup II,10,0,10,0,10
2011,Oregon,Food,Norovirus Genogroup II,4,,4,,4
2011,Massachusetts,Food,,12,0,12,0,12
2011,Virginia,Food,,20,0,20,0,20
2012,Illinois,Food,Norovirus Genogroup II,196,2,196,0,196
2011,Florida,Food,Scombroid toxin,2,0,2,0,2
2011,Virginia,Food,,7,0,7,0,7
2012,Ohio,Food,,2,0,2,0,2
2011,Missouri,Food,,23,0,23,0,23
2012,Illinois,Food,Norovirus Genogroup II,41,0,41,0,41
2012,Illinois,Food,,7,0,5,0,7
2012,New York,Food,Campylobacter jejuni,9,0,9,0,9
2011,Florida,Food,Norovirus Genogroup II,18,0,18,0,18
2011,Michigan,Food,Listeria monocytogenes,2,2,2,1,2
2011,Arizona,Food,Norovirus Genogroup II,3,0,3,0,3
2011,Michigan,Food,,33,1,33,0,33
2011,Georgia,Food,Salmonella enterica,54,3,54,0,54
2012,Minnesota,Food,Norovirus Genogroup II,21,0,21,0,21
2012,Minnesota,Food,Norovirus Genogroup II,3,0,3,0,3
2012,Minnesota,Food,Norovirus Genogroup II,10,0,10,0,10
2012,New Mexico,Food,Norovirus Genogroup II,4,0,4,0,4
2011,New York,Food,Salmonella enterica,5,5,5,0,5
2011,California,Food,Norovirus unknown,9,0,7,0,7
2012,Virginia,Food,Norovirus Genogroup II,7,0,7,0,7
2011,Virginia,Food,,40,,,,
2012,New York,Food,Norovirus unknown,4,0,4,0,4
2012,New York,Food,Norovirus Genogroup II,13,0,13,0,13
2011,Virginia,Food,Salmonella enterica,6,1,1,0,0
2012,Virginia,Food,Norovirus unknown,15,0,15,0,15
2012,Florida,Food,Scombroid toxin,2,0,2,0,2
2011,Wisconsin,Food,Norovirus unknown,24,0,0,0,0
2012,New York,Food,Staphylococcus aureus,4,0,4,0,4
2011,California,Food,Staphylococcus aureus; Norovirus unknown,49,0,49,0,49
2011,California,Food,,11,0,11,0,11
2012,Texas,Food,,8,0,8,0,8
2011,Pennsylvania,Food,Norovirus Genogroup I,9,0,1,0,1
2012,Idaho,Food,Salmonella enterica,3,0,3,0,3
2012,Florida,Food,Salmonella enterica,4,1,4,0,4
2012,Virginia,Food,Norovirus,3,0,3,0,3
2011,Ohio,Food,Salmonella enterica,11,0,2,0,2
2012,New York,Food,,3,0,3,0,3
2012,New York,Food,Norovirus Genogroup I,14,0,14,0,14
2012,Minnesota,Food,Norovirus Genogroup II,8,0,8,0,8
2012,Minnesota,Food,Salmonella enterica,7,0,7,0,7
2011,Montana,Food,Salmonella unknown,5,2,5,0,5
2011,Nebraska,Food,,2,1,2,0,2
2011,Michigan,Food,,6,0,6,0,6
2012,Illinois,Food,,10,0,10,0,10
2012,Virginia,Food,Norovirus,12,0,12,0,12
2011,California,Food,,8,0,8,0,8
2011,California,Food,Norovirus unknown,4,0,4,0,4
2011,Ohio,Food,Salmonella enterica,5,1,5,0,5
2012,Kansas,Food,Norovirus Genogroup II,6,0,0,0,6
2012,Kansas,Food,,12,0,12,0,12
2011,Kansas,Food,Campylobacter jejuni,18,0,18,0,18
2011,Massachusetts,Food,Salmonella enterica,5,0,5,0,5
2011,California,Food,,25,0,2,0,2
2011,California,Food,,3,0,3,0,3
2011,California,Food,,6,0,4,0,4
2011,California,Food,,4,0,4,0,4
2011,Michigan,Food,,3,0,3,0,3
2011,Ohio,Food,,2,0,2,0,2
2012,South Dakota,Food,Clostridium perfringens,74,0,74,0,74
2012,Washington,Food,Norovirus,9,1,9,0,9
2012,Pennsylvania,Food,Yersinia enterocolitica,2,0,2,0,2
2011,Michigan,Food,,2,0,2,0,2
2011,Virginia,Food,,2,0,2,0,2
2011,Nevada,Food,Clostridium perfringens,21,0,21,0,21
2011,Ohio,Food,Campylobacter unknown,2,0,2,0,2
2012,Ohio,Food,Campylobacter unknown,3,0,3,0,3
2012,Virginia,Food,Trichinella unknown,2,2,2,0,2
2012,Virginia,Food,Norovirus,13,0,13,0,13
2011,California,Food,Salmonella enterica,2,2,2,0,2
2011,California,Food,,16,1,16,0,16
2011,California,Food,Salmonella enterica,5,1,5,0,5
2011,Maryland,Food,Salmonella enterica,5,4,5,0,5
2012,Illinois,Food,Norovirus Genogroup I,18,1,18,0,18
2012,Maryland,Food,Salmonella enterica,8,7,8,0,8
2012,Texas,Food,,2,0,2,0,2
2011,Arizona,Food,,10,0,5,0,10
2011,Arkansas,Food,Salmonella enterica,17,11,11,0,0
2012,Virginia,Food,Norovirus,16,0,16,0,16
2012,New York,Food,Norovirus Genogroup I,22,0,22,0,22
2012,Maryland,Food,Norovirus Genogroup II,15,0,15,0,15
2012,New York,Food,Campylobacter jejuni,6,2,2,0,6
2011,Arizona,Food,Norovirus Genogroup II,4,0,3,0,3
2011,Arizona,Food,Norovirus Genogroup II,9,0,9,0,9
2011,Arizona,Food,Norovirus Genogroup II,2,0,2,0,2
2011,Arizona,Food,,10,0,4,0,4
2011,Arizona,Food,Norovirus Genogroup II,2,0,2,0,2
2011,Arizona,Food,Norovirus Genogroup II,5,0,4,0,4
2011,Arizona,Food,Norovirus Genogroup II,5,0,3,0,3
2011,Arizona,Food,,4,0,4,0,4
2012,Arizona,Food,,6,0,5,0,5
2012,Arizona,Food,Norovirus Genogroup II,7,0,2,0,2
2011,California,Food,Norovirus unknown,28,1,28,0,28
2011,California,Food,,14,0,0,0,0
2011,California,Food,,14,0,14,0,14
2012,Virginia,Food,Norovirus,20,0,20,0,20
2012,Florida,Food,Norovirus Genogroup I,141,0,141,0,141
2012,Illinois,Food,Norovirus Genogroup II,9,0,9,0,9
2012,Ohio,Food,,17,0,17,0,17
2012,Virginia,Food,,8,0,8,0,8
2011,Maryland,Food,,2,0,2,0,2
2012,Missouri,Food,,4,0,4,0,4
2012,Florida,Food,Norovirus Genogroup II,17,0,17,0,17
2011,Ohio,Food,Clostridium perfringens,10,0,10,0,10
2012,Texas,Food,,4,0,4,0,4
2012,New York,Food,Scombroid toxin,2,0,2,0,2
2012,Arizona,Food,Clostridium perfringens,4,0,4,0,4
2012,Ohio,Food,Norovirus Genogroup II,29,1,17,0,17
2011,Florida,Food,,8,0,8,0,8
2011,California,Food,,9,0,9,0,9
2011,California,Food,,12,0,12,0,12
2012,California,Food,,3,0,3,0,3
2011,Michigan,Food,,3,0,3,0,3
2012,Rhode Island,Food,Norovirus Genogroup II,17,0,17,0,17
2011,California,Food,Norovirus unknown,22,0,22,0,22
2011,New York,Food,,11,0,11,0,11
2011,Georgia,Food,Norovirus Genogroup II,32,0,32,0,32
2012,Ohio,Food,,8,0,8,0,8
2012,Ohio,Food,,2,0,2,0,2
2011,Washington,Food,Norovirus Genogroup II,210,0,0,0,203
2011,Washington,Food,Other - Chemical/Toxin,2,0,2,0,2
2011,Washington,Food,Norovirus,5,0,5,0,5
2012,Minnesota,Food,Clostridium perfringens,2,0,2,0,2
2011,Michigan,Food,"Escherichia coli, Shiga toxin-producing",22,4,19,0,19
2012,Maryland,Food,,9,1,9,0,9
2012,Ohio,Food,Norovirus Genogroup II,42,0,0,0,0
2012,Iowa,Food,,4,0,4,0,4
2012,South Carolina,Food,Clostridium perfringens,6,0,6,0,6
2012,Washington,Food,Vibrio other,3,1,2,0,2
2012,Illinois,Food,Salmonella enterica,3,0,3,0,3
2012,Ohio,Food,,11,0,11,0,11
2011,Massachusetts,Food,Salmonella enterica,3,2,3,,
2012,Tennessee,Food,,13,0,13,0,13
2012,Tennessee,Food,Bacillus cereus; Staphylococcus aureus,6,0,6,0,6
2012,Tennessee,Food,,14,0,7,0,7
2012,Tennessee,Food,,21,0,0,0,0
2011,California,Food,,2,0,2,0,2
2011,California,Food,Norovirus unknown,3,0,3,0,3
2011,California,Food,Norovirus unknown,9,0,8,0,8
2011,California,Food,,10,0,10,0,10
2011,California,Food,Norovirus unknown,25,0,25,0,25
2012,Washington,Food,Norovirus,23,0,23,0,23
2011,Kentucky,Food,,5,,,,
2011,Kentucky,Food,Salmonella enterica,2,1,2,0,2
2012,Minnesota,Food,Norovirus Genogroup II,8,1,4,0,4
2012,Pennsylvania,Food,Campylobacter other,2,0,2,0,2
2011,New Jersey,Food,Scombroid toxin,2,0,2,0,2
2012,New York,Food,Norovirus Genogroup II,103,2,103,0,103
2012,New York,Food,Norovirus Genogroup II; Norovirus Genogroup I,7,0,7,0,7
2012,Ohio,Food,,6,0,0,0,6
2012,Maryland,Food,Norovirus Genogroup II,11,0,11,0,11
2012,Kansas,Food,Norovirus Genogroup II,14,0,14,0,14
2012,Ohio,Food,Norovirus Genogroup II,11,0,11,0,11
2012,Michigan,Food,,5,0,5,0,5
2012,Michigan,Food,,2,0,2,0,2
2012,Michigan,Food,,3,0,3,0,3
2012,Michigan,Food,,3,0,3,0,3
2012,Ohio,Food,Norovirus,2,0,2,0,2
2012,Illinois,Food,Scombroid toxin,2,0,2,0,2
2012,Rhode Island,Food,Norovirus unknown,7,0,7,0,7
2011,New Jersey,Food,Norovirus Genogroup II,13,1,13,0,13
2012,Ohio,Food,Norovirus Genogroup II,6,0,6,0,6
2012,Ohio,Food,Norovirus Genogroup II,29,1,29,0,29
2012,Connecticut,Food,Salmonella enterica,2,0,2,0,2
2012,Ohio,Food,Norovirus Genogroup II,2,0,2,0,2
2012,Ohio,Food,Norovirus Genogroup II,2,0,2,0,2
2012,Idaho,Food,Giardia duodenalis,3,0,3,0,3
2011,Colorado,Food,Norovirus unknown,87,1,87,0,87
2011,Colorado,Food,,4,0,4,0,4
2011,Wisconsin,Food,,18,1,18,0,18
2011,New Jersey,Food,,9,0,9,0,9
2011,New Jersey,Food,,8,0,8,0,8
2012,Arizona,Food,,9,0,9,0,9
2012,New Hampshire,Food,Norovirus Genogroup II,29,0,29,0,29
2011,Massachusetts,Food,,38,2,38,0,38
2011,Florida,Food,,13,1,13,0,13
2011,New Jersey,Food,Norovirus Genogroup II,42,1,42,0,42
2011,New Jersey,Food,Norovirus Genogroup II,30,0,29,0,29
2011,Florida,Food,,22,0,22,0,22
2012,Florida,Food,Norovirus Genogroup II,9,0,9,0,9
2012,New York,Food,,8,0,8,0,8
2012,North Dakota,Food,Norovirus Genogroup II,19,0,19,0,19
2011,New Jersey,Food,Norovirus Genogroup II,27,0,27,0,27
2011,New Jersey,Food,Mycotoxins,2,0,2,0,2
2011,New Jersey,Food,Mycotoxins,2,1,2,0,2
2011,New Jersey,Food,Salmonella enterica,26,8,25,0,25
2012,Minnesota,Food,Norovirus Genogroup I,31,0,31,0,31
2012,Minnesota,Food,Norovirus Genogroup II,3,0,3,0,3
2012,Minnesota,Food,Norovirus other,9,0,9,0,9
2011,North Carolina,Food,,18,0,18,0,18
2011,Wisconsin,Food,Salmonella enterica,20,1,20,0,20
2011,Wisconsin,Food,"Escherichia coli, Shiga toxin-producing",4,1,4,0,4
2011,North Carolina,Food,,22,1,22,0,22
2012,Rhode Island,Food,,2,0,2,0,2
2011,North Carolina,Food,Salmonella enterica,6,0,6,0,6
2012,Pennsylvania,Food,,25,0,25,0,25
2012,Pennsylvania,Food,,14,1,14,0,14
2011,North Carolina,Food,,60,1,60,1,60
2011,Colorado,Food,Norovirus unknown,6,0,6,0,6
2012,Minnesota,Food,Streptococcus Group A,18,0,18,0,18
2012,Delaware,Food,Norovirus,5,0,5,0,5
2012,Oregon,Food,Norovirus Genogroup II,20,0,20,0,20
2012,Oregon,Food,Norovirus,22,,22,0,22
2012,Oregon,Food,Norovirus Genogroup II,8,0,8,0,8
2012,Oregon,Food,Norovirus Genogroup II,27,0,27,0,27
2012,Iowa,Food,Norovirus,9,0,9,0,9
2012,South Carolina,Food,Salmonella enterica,23,4,23,0,23
2011,Kentucky,Food,Salmonella enterica,2,,,,
2011,Kentucky,Food,Shigella sonnei,8,0,,0,
2012,Minnesota,Food,Clostridium perfringens,7,0,7,0,7
2012,Washington,Food,Other - Virus,9,0,9,0,9
2012,South Carolina,Food,Norovirus Genogroup II; Norovirus Genogroup I,58,1,58,0,58
2012,Virginia,Food,Norovirus,14,0,11,0,11
2011,Colorado,Food,,5,0,5,0,5
2011,Colorado,Food,Norovirus unknown,11,1,11,0,11
2011,Colorado,Food,,19,0,19,0,19
2011,Ohio,Food,Salmonella enterica; Campylobacter unknown,4,2,3,0,3
2012,New York,Food,Clostridium botulinum,2,2,2,0,2
2012,Wyoming,Food,,19,0,19,0,19
2012,New York,Food,,24,0,24,0,24
2012,New York,Food,Salmonella enterica,14,0,14,0,14
2012,Ohio,Food,,3,0,3,0,3
2012,Illinois,Food,,16,0,16,0,16
2012,Colorado,Food,,5,0,5,0,5
2011,Florida,Food,Ciguatoxin,7,0,5,0,5
2012,Ohio,Food,Norovirus Genogroup II,12,2,2,0,0
2012,Ohio,Food,,2,0,2,0,2
2011,Wisconsin,Food,Norovirus Genogroup II,33,0,33,0,33
2012,Georgia,Food,Norovirus Genogroup II,7,0,7,0,7
2011,Massachusetts,Food,Salmonella enterica,6,1,4,0,6
2012,Texas,Food,,11,1,11,0,10
2012,Illinois,Food,Norovirus Genogroup II,35,3,35,0,35
2011,Wisconsin,Food,Norovirus Genogroup II,14,1,14,0,14
2012,Illinois,Food,Norovirus Genogroup II,11,0,11,0,11
2012,Connecticut,Food,Norovirus,10,0,10,0,10
2012,Florida,Food,Norovirus Genogroup II,10,0,10,0,10
2012,Missouri,Food,"Escherichia coli, Shiga toxin-producing",19,5,19,0,19
2011,California,Food,Other - Chemical/Toxin,8,0,8,0,8
2012,California,Food,Norovirus unknown,8,0,8,0,8
2012,New York,Food,Scombroid toxin,3,0,3,0,3
2012,New York,Food,Norovirus Genogroup I,13,0,13,0,13
2012,California,Food,,10,0,10,0,10
2011,California,Food,,2,0,2,0,2
2012,Florida,Food,Norovirus,15,1,15,0,15
2011,California,Food,Norovirus unknown,6,0,6,0,6
2011,California,Food,Other - Chemical/Toxin,4,0,4,0,4
2012,Minnesota,Food,Sapovirus,22,1,22,0,22
2012,Minnesota,Food,Clostridium perfringens,8,0,8,0,8
2012,Florida,Food,Norovirus unknown,2,0,2,0,2
2012,Florida,Food,Norovirus unknown,4,1,4,0,4
2012,Florida,Food,Norovirus Genogroup II,2,2,2,0,2
2012,Ohio,Food,,3,0,3,0,3
2012,Florida,Food,Salmonella enterica,8,3,8,0,8
2012,California,Food,Norovirus unknown,7,0,7,0,7
2012,California,Food,Norovirus unknown,9,0,9,0,9
2011,California,Food,Scombroid toxin,5,1,5,0,5
2012,New York,Food,,5,0,5,0,5
2012,New York,Food,Norovirus Genogroup I,5,0,5,0,5
2012,Ohio,Food,Norovirus Genogroup I,29,0,29,0,29
2012,Oregon,Food,Norovirus Genogroup II,6,0,6,0,6
2012,Oregon,Food,"Escherichia coli, Shiga toxin-producing",16,4,16,0,16
2012,Oregon,Food,Norovirus Genogroup II,6,0,6,0,6
2012,Ohio,Food,Norovirus Genogroup II,5,1,5,0,5
2011,California,Food,Salmonella enterica,19,3,19,0,19
2012,Colorado,Food,,3,0,3,0,3
2012,Colorado,Food,,5,0,5,0,5
2012,Colorado,Food,Norovirus unknown,35,0,35,0,35
2012,Colorado,Food,,11,0,11,0,11
2012,New Hampshire,Food,,2,0,2,0,2
2012,Virginia,Food,,8,0,5,0,5
2012,Florida,Food,Ciguatoxin,2,0,2,0,2
2012,Colorado,Food,Campylobacter jejuni,3,1,3,0,3
2011,California,Food,Salmonella enterica,22,1,22,0,22
2012,California,Food,Norovirus unknown,3,0,3,0,3
2012,Minnesota,Food,Salmonella enterica,4,0,4,0,4
2012,California,Food,Norovirus unknown,9,0,9,0,9
2012,California,Food,Norovirus unknown,8,0,8,0,8
2012,California,Food,Norovirus Genogroup II,3,0,3,0,3
2012,California,Food,,2,0,2,0,2
2012,California,Food,,8,0,8,0,8
2012,California,Food,Norovirus Genogroup II,3,0,3,0,3
2012,California,Food,Scombroid toxin,2,0,2,0,2
2012,California,Food,,2,0,2,0,2
2012,New York,Food,Norovirus Genogroup I,26,0,26,0,26
2012,Pennsylvania,Food,,55,0,55,0,55
2012,Ohio,Food,Norovirus Genogroup II,2,0,2,0,2
2012,Ohio,Food,Clostridium perfringens,20,0,0,0,20
2012,Texas,Food,"Escherichia coli, Shiga toxin-producing",30,1,30,0,30
2012,Michigan,Food,,3,0,3,0,3
2012,Massachusetts,Food,Norovirus,25,0,25,0,25
2012,Ohio,Food,,3,0,3,0,3
2012,Maryland,Food,,3,0,3,0,3
2012,Connecticut,Food,Norovirus Genogroup II,4,0,4,0,4
2012,Kansas,Food,,3,0,3,0,3
2012,Maryland,Food,Norovirus Genogroup II,7,0,7,0,7
2012,South Carolina,Food,Norovirus Genogroup II,11,2,11,0,11
2011,California,Food,Salmonella enterica,8,0,8,0,8
2012,Massachusetts,Food,Salmonella enterica,17,5,17,0,17
2012,Florida,Food,Salmonella unknown,2,0,2,0,2
2012,Florida,Food,Norovirus Genogroup II,11,0,11,0,11
2012,Florida,Food,Norovirus,6,0,6,0,6
2012,Louisiana,Food,Norovirus Genogroup I,14,0,14,0,14
2012,Virginia,Food,Salmonella enterica,5,2,5,0,5
2012,Ohio,Food,Norovirus Genogroup II,6,0,6,0,6
2012,Massachusetts,Food,Norovirus Genogroup II,9,0,9,0,9
2012,Arizona,Food,Norovirus Genogroup II,10,0,6,0,6
2012,Ohio,Food,Norovirus Genogroup II,6,0,6,0,6
2012,Idaho,Food,Giardia duodenalis,4,,,0,4
2012,Ohio,Food,,4,0,4,0,4
2012,Arizona,Food,,3,0,3,0,3
2012,Colorado,Food,,2,0,2,0,2
2012,Colorado,Food,,4,0,4,0,4
2012,Colorado,Food,,28,0,28,0,28
2012,Colorado,Food,,5,0,3,0,3
2012,Minnesota,Food,Norovirus Genogroup II,8,0,8,0,8
2012,Minnesota,Food,Sapovirus,25,0,19,0,25
2012,Ohio,Food,Norovirus Genogroup II,9,0,9,0,9
2012,Michigan,Food,Salmonella enterica,5,0,5,0,5
2012,Ohio,Food,,3,0,3,0,3
2011,Massachusetts,Food,Norovirus Genogroup II,18,0,18,0,18
2012,New York,Food,Norovirus Genogroup II,15,0,15,0,15
2012,New York,Food,Staphylococcus aureus; Bacillus cereus,56,5,56,0,56
2012,Ohio,Food,Norovirus Genogroup II,5,0,5,0,5
2012,Ohio,Food,,58,0,58,0,58
2012,Connecticut,Food,Salmonella enterica,20,3,20,1,20
2012,Ohio,Food,Salmonella enterica,2,0,2,0,2
2011,Wyoming,Food,,20,0,20,0,20
2012,Ohio,Food,,5,0,4,0,4
2012,Pennsylvania,Food,Bacillus cereus,14,0,14,0,14
2012,Alaska,Food,Other - Chemical/Toxin,4,0,4,0,4
2012,California,Food,Norovirus Genogroup II,21,1,21,0,21
2012,West Virginia,Food,,11,0,11,0,11
2012,Ohio,Food,Clostridium perfringens,70,0,70,0,70
2012,Illinois,Food,Norovirus Genogroup II,18,0,18,0,18
2012,Illinois,Food,,4,0,4,0,4
2012,Michigan,Food,Clostridium perfringens,200,0,37,0,37
2011,California,Food,Norovirus unknown,17,0,17,0,17
2011,North Dakota,Food,Norovirus Genogroup II,6,1,6,0,6
2011,North Dakota,Food,Clostridium perfringens,88,0,88,0,88
2011,North Dakota,Food,Clostridium perfringens,23,0,23,0,23
2012,Minnesota,Food,Salmonella enterica,6,2,6,0,6
2012,Minnesota,Food,Campylobacter jejuni,7,0,7,0,7
2012,Michigan,Food,,7,0,7,0,7
2012,Michigan,Food,Norovirus Genogroup II,5,0,5,0,5
2012,New York,Food,Salmonella enterica,7,5,7,0,7
2012,Illinois,Food,,13,0,13,0,13
